======================================================================
FEATURE EXTRACTION SUMMARY
Generated: 2026-05-19 20:05:26
Total Features: 168
======================================================================


──────────────────────────────────────────────────
  GROUP: REF
──────────────────────────────────────────────────
  ref_lead1_cv_rr                                    : 0.021927
  ref_lead1_energy                                   : 797.229589
  ref_lead1_global_ecg_r_peak_indices_max            : 8958.000000
  ref_lead1_global_ecg_r_peak_indices_mean           : 4570.151515
  ref_lead1_global_ecg_r_peak_indices_min            : 163.000000
  ref_lead1_global_ecg_r_peak_indices_std            : 2625.351960
  ref_lead1_global_heart_rate_max                    : 57.251908
  ref_lead1_global_heart_rate_mean                   : 54.602912
  ref_lead1_global_heart_rate_min                    : 52.264808
  ref_lead1_global_heart_rate_std                    : 1.206563
  ref_lead1_global_max_heart_rate                    : 57.251908
  ref_lead1_global_mean_heart_rate                   : 54.602912
  ref_lead1_global_mean_rr_interval                  : 1099.375000
  ref_lead1_global_min_heart_rate                    : 52.264808
  ref_lead1_global_nn_xx                             : 32.000000
  ref_lead1_global_pnn_xx                            : 100.000000
  ref_lead1_global_root_mean_square_of_successive_differences : 30.395246
  ref_lead1_global_sdnn                              : 24.106210
  ref_lead1_global_std_heart_rate                    : 1.206563
  ref_lead1_iqr                                      : 0.184854
  ref_lead1_iqr_rr                                   : 33.000000
  ref_lead1_kurtosis                                 : 2.085298
  ref_lead1_mav                                      : 0.214799
  ref_lead1_max                                      : 1.000000
  ref_lead1_max_hr                                   : 57.251908
  ref_lead1_mean                                     : 0.000960
  ref_lead1_mean_hr                                  : 54.602912
  ref_lead1_mean_hr_filtered                         : 54.602912
  ref_lead1_mean_rr                                  : 1099.375000
  ref_lead1_meandist                                 : 40.145343
  ref_lead1_median                                   : -0.142888
  ref_lead1_median_hr                                : 54.347826
  ref_lead1_median_rr                                : 1104.000000
  ref_lead1_min                                      : -0.327403
  ref_lead1_min_hr                                   : 52.264808
  ref_lead1_n_r_peaks_filtered                       : 33
  ref_lead1_n_r_peaks_raw                            : 33
  ref_lead1_p25                                      : -0.163995
  ref_lead1_p5                                       : -0.217871
  ref_lead1_p75                                      : 0.020859
  ref_lead1_p95                                      : 0.763236
  ref_lead1_peaks_rejected_pct                       : 0.000000
  ref_lead1_pnn20                                    : 51.612903
  ref_lead1_pnn50                                    : 0.000000
  ref_lead1_r_amp_max                                : 1.000000
  ref_lead1_r_amp_mean                               : 0.905005
  ref_lead1_r_amp_median                             : 0.938175
  ref_lead1_r_amp_min                                : 0.771861
  ref_lead1_r_amp_std                                : 0.070004
  ref_lead1_range                                    : 1.327403
  ref_lead1_range_rr                                 : 100.000000
  ref_lead1_rms                                      : 0.292425
  ref_lead1_rmssd                                    : 30.395246
  ref_lead1_sdnn                                     : 24.106210
  ref_lead1_skewness                                 : 1.799703
  ref_lead1_std                                      : 0.292423
  ref_lead1_std_hr                                   : 1.206563
  ref_lead1_std_hr_filtered                          : 1.206563
  ref_lead1_std_rr                                   : 24.106210
  ref_lead1_var                                      : 0.085511
  ref_lead1_zcr                                      : 0.020594
  ref_lead2_cv_rr                                    : 0.022449
  ref_lead2_energy                                   : 358.030288
  ref_lead2_global_ecg_r_peak_indices_max            : 8958.000000
  ref_lead2_global_ecg_r_peak_indices_mean           : 4570.303030
  ref_lead2_global_ecg_r_peak_indices_min            : 163.000000
  ref_lead2_global_ecg_r_peak_indices_std            : 2625.384168
  ref_lead2_global_heart_rate_max                    : 57.471264
