======================================================================
FEATURE EXTRACTION SUMMARY
Generated: 2026-06-12 03:05:20
Total Features: 168
======================================================================


──────────────────────────────────────────────────
  GROUP: REF
──────────────────────────────────────────────────
  ref_lead1_cv_rr                                    : 0.095598
  ref_lead1_energy                                   : 2157.592645
  ref_lead1_global_ecg_r_peak_indices_max            : 28197.000000
  ref_lead1_global_ecg_r_peak_indices_mean           : 14431.135922
  ref_lead1_global_ecg_r_peak_indices_min            : 271.000000
  ref_lead1_global_ecg_r_peak_indices_std            : 8145.844102
  ref_lead1_global_heart_rate_max                    : 76.530612
  ref_lead1_global_heart_rate_mean                   : 55.335071
  ref_lead1_global_heart_rate_min                    : 46.728972
  ref_lead1_global_heart_rate_std                    : 5.781354
  ref_lead1_global_max_heart_rate                    : 76.530612
  ref_lead1_global_mean_heart_rate                   : 55.335071
  ref_lead1_global_mean_rr_interval                  : 1095.137255
  ref_lead1_global_min_heart_rate                    : 46.728972
  ref_lead1_global_nn_xx                             : 102.000000
  ref_lead1_global_pnn_xx                            : 100.000000
  ref_lead1_global_root_mean_square_of_successive_differences : 108.995776
  ref_lead1_global_sdnn                              : 104.692457
  ref_lead1_global_std_heart_rate                    : 5.781354
  ref_lead1_iqr                                      : 0.183435
  ref_lead1_iqr_rr                                   : 127.000000
  ref_lead1_kurtosis                                 : 2.706011
  ref_lead1_mav                                      : 0.193106
  ref_lead1_max                                      : 1.000000
  ref_lead1_max_hr                                   : 76.530612
  ref_lead1_mean                                     : -0.000543
  ref_lead1_mean_hr                                  : 55.335071
  ref_lead1_mean_hr_filtered                         : nan
  ref_lead1_mean_rr                                  : 1095.137255
  ref_lead1_meandist                                 : 137.147814
  ref_lead1_median                                   : -0.095745
  ref_lead1_median_hr                                : 54.249725
  ref_lead1_median_rr                                : 1106.000000
  ref_lead1_min                                      : -0.834298
  ref_lead1_min_hr                                   : 46.728972
  ref_lead1_n_r_peaks_filtered                       : 103
  ref_lead1_n_r_peaks_raw                            : 103
  ref_lead1_p25                                      : -0.137553
  ref_lead1_p5                                       : -0.213310
  ref_lead1_p75                                      : 0.045882
  ref_lead1_p95                                      : 0.692218
  ref_lead1_peaks_rejected_pct                       : 0.000000
  ref_lead1_pnn20                                    : 90.099010
  ref_lead1_pnn50                                    : 71.287129
  ref_lead1_r_amp_max                                : 0.597417
  ref_lead1_r_amp_mean                               : 0.380337
  ref_lead1_r_amp_median                             : 0.385237
  ref_lead1_r_amp_min                                : 0.189330
  ref_lead1_r_amp_std                                : 0.058506
  ref_lead1_range                                    : 1.834298
  ref_lead1_range_rr                                 : 500.000000
  ref_lead1_rms                                      : 0.275257
  ref_lead1_rmssd                                    : 108.995776
