======================================================================
FEATURE EXTRACTION SUMMARY
Generated: 2026-05-11 17:11:42
Total Features: 168
======================================================================


──────────────────────────────────────────────────
  GROUP: REF
──────────────────────────────────────────────────
  ref_lead1_cv_rr                                    : 0.059688
  ref_lead1_energy                                   : 599.440400
  ref_lead1_global_ecg_r_peak_indices_max            : 22879.000000
  ref_lead1_global_ecg_r_peak_indices_mean           : 11609.914286
  ref_lead1_global_ecg_r_peak_indices_min            : 247.000000
  ref_lead1_global_ecg_r_peak_indices_std            : 6571.848762
  ref_lead1_global_heart_rate_max                    : 85.227273
  ref_lead1_global_heart_rate_mean                   : 69.186343
  ref_lead1_global_heart_rate_min                    : 61.983471
  ref_lead1_global_heart_rate_std                    : 4.331730
  ref_lead1_global_max_heart_rate                    : 85.227273
  ref_lead1_global_mean_heart_rate                   : 69.186343
  ref_lead1_global_mean_rr_interval                  : 870.461538
  ref_lead1_global_min_heart_rate                    : 61.983471
  ref_lead1_global_nn_xx                             : 104.000000
  ref_lead1_global_pnn_xx                            : 100.000000
  ref_lead1_global_root_mean_square_of_successive_differences : 40.032996
  ref_lead1_global_sdnn                              : 51.956513
  ref_lead1_global_std_heart_rate                    : 4.331730
  ref_lead1_iqr                                      : 0.060258
  ref_lead1_iqr_rr                                   : 72.000000
  ref_lead1_kurtosis                                 : 14.624494
  ref_lead1_mav                                      : 0.075148
  ref_lead1_max                                      : 1.000000
  ref_lead1_max_hr                                   : 85.227273
  ref_lead1_mean                                     : 0.000045
  ref_lead1_mean_hr                                  : 69.186343
  ref_lead1_mean_hr_filtered                         : 69.186343
  ref_lead1_mean_rr                                  : 870.461538
  ref_lead1_meandist                                 : 50.339849
  ref_lead1_median                                   : -0.001418
  ref_lead1_median_hr                                : 68.493151
  ref_lead1_median_rr                                : 876.000000
  ref_lead1_min                                      : -0.748916
  ref_lead1_min_hr                                   : 61.983471
  ref_lead1_n_r_peaks_filtered                       : 105
  ref_lead1_n_r_peaks_raw                            : 105
  ref_lead1_p25                                      : -0.034970
  ref_lead1_p5                                       : -0.141974
  ref_lead1_p75                                      : 0.025288
  ref_lead1_p95                                      : 0.155468
  ref_lead1_peaks_rejected_pct                       : 0.000000
  ref_lead1_pnn20                                    : 62.135922
  ref_lead1_pnn50                                    : 18.446602
  ref_lead1_r_amp_max                                : 1.000000
  ref_lead1_r_amp_mean                               : 0.914046
  ref_lead1_r_amp_median                             : 0.926932
  ref_lead1_r_amp_min                                : 0.759197
  ref_lead1_r_amp_std                                : 0.046928
  ref_lead1_range                                    : 1.748916
  ref_lead1_range_rr                                 : 264.000000
  ref_lead1_rms                                      : 0.160877
  ref_lead1_rmssd                                    : 40.032996
  ref_lead1_sdnn                                     : 51.956513
  ref_lead1_skewness                                 : 1.456903
  ref_lead1_std                                      : 0.160877
  ref_lead1_std_hr                                   : 4.331730
  ref_lead1_std_hr_filtered                          : 4.331730
  ref_lead1_std_rr                                   : 51.956513
  ref_lead1_var                                      : 0.025881
  ref_lead1_zcr                                      : 0.113812
  ref_lead2_cv_rr                                    : 0.059634
  ref_lead2_energy                                   : 555.801630
  ref_lead2_global_ecg_r_peak_indices_max            : 22880.000000
  ref_lead2_global_ecg_r_peak_indices_mean           : 11610.714286
  ref_lead2_global_ecg_r_peak_indices_min            : 247.000000
  ref_lead2_global_ecg_r_peak_indices_std            : 6571.930911
  ref_lead2_global_heart_rate_max                    : 85.227273
  ref_lead2_global_heart_rate_mean                   : 69.182720
  ref_lead2_global_heart_rate_min                    : 61.728395
