======================================================================
FEATURE EXTRACTION SUMMARY
Generated: 2026-05-22 15:27:25
Total Features: 168
======================================================================


──────────────────────────────────────────────────
  GROUP: REF
──────────────────────────────────────────────────
  ref_lead1_cv_rr                                    : 0.022587
  ref_lead1_energy                                   : 179.629039
  ref_lead1_global_ecg_r_peak_indices_max            : 8958.000000
  ref_lead1_global_ecg_r_peak_indices_mean           : 4569.696970
  ref_lead1_global_ecg_r_peak_indices_min            : 162.000000
  ref_lead1_global_ecg_r_peak_indices_std            : 2625.386800
  ref_lead1_global_heart_rate_max                    : 57.471264
  ref_lead1_global_heart_rate_mean                   : 54.598415
  ref_lead1_global_heart_rate_min                    : 52.447552
  ref_lead1_global_heart_rate_std                    : 1.246954
  ref_lead1_global_max_heart_rate                    : 57.471264
  ref_lead1_global_mean_heart_rate                   : 54.598415
  ref_lead1_global_mean_rr_interval                  : 1099.500000
  ref_lead1_global_min_heart_rate                    : 52.447552
  ref_lead1_global_nn_xx                             : 32.000000
  ref_lead1_global_pnn_xx                            : 100.000000
  ref_lead1_global_root_mean_square_of_successive_differences : 32.000000
  ref_lead1_global_sdnn                              : 24.834452
  ref_lead1_global_std_heart_rate                    : 1.246954
  ref_lead1_iqr                                      : 0.053784
  ref_lead1_iqr_rr                                   : 32.000000
  ref_lead1_kurtosis                                 : 19.886964
  ref_lead1_mav                                      : 0.066951
  ref_lead1_max                                      : 1.000000
  ref_lead1_max_hr                                   : 57.471264
  ref_lead1_mean                                     : -0.000048
  ref_lead1_mean_hr                                  : 54.598415
  ref_lead1_mean_hr_filtered                         : 54.598415
  ref_lead1_mean_rr                                  : 1099.500000
  ref_lead1_meandist                                 : 42.436639
  ref_lead1_median                                   : -0.003190
  ref_lead1_median_hr                                : 54.347826
  ref_lead1_median_rr                                : 1104.000000
  ref_lead1_min                                      : -0.426014
  ref_lead1_min_hr                                   : 52.447552
  ref_lead1_n_r_peaks_filtered                       : 33
  ref_lead1_n_r_peaks_raw                            : 33
  ref_lead1_p25                                      : -0.041733
  ref_lead1_p5                                       : -0.151609
  ref_lead1_p75                                      : 0.012050
  ref_lead1_p95                                      : 0.175127
  ref_lead1_peaks_rejected_pct                       : 0.000000
  ref_lead1_pnn20                                    : 54.838710
  ref_lead1_pnn50                                    : 6.451613
  ref_lead1_r_amp_max                                : 1.000000
  ref_lead1_r_amp_mean                               : 0.928612
  ref_lead1_r_amp_median                             : 0.957943
  ref_lead1_r_amp_min                                : 0.820252
  ref_lead1_r_amp_std                                : 0.058541
  ref_lead1_range                                    : 1.426014
  ref_lead1_range_rr                                 : 100.000000
  ref_lead1_rms                                      : 0.138799
  ref_lead1_rmssd                                    : 32.000000
  ref_lead1_sdnn                                     : 24.834452
  ref_lead1_skewness                                 : 3.337725
  ref_lead1_std                                      : 0.138799
  ref_lead1_std_hr                                   : 1.246954
  ref_lead1_std_hr_filtered                          : 1.246954
  ref_lead1_std_rr                                   : 24.834452
  ref_lead1_var                                      : 0.019265
  ref_lead1_zcr                                      : 0.074432
  ref_lead2_cv_rr                                    : 0.022486
  ref_lead2_energy                                   : 142.218366
